clctCode,clctTime,Rainfall(mm),Waterdepth(meters),Weather,Wind Speed
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T07:30:06.000Z,0,200,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T07:25:06.000Z,0,150,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T07:20:06.000Z,0,170,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T07:15:06.000Z,0,200,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T07:10:06.000Z,0,170,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T07:05:06.000Z,0,130,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T07:00:06.000Z,0,200,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T06:55:06.000Z,0,190,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T06:50:06.000Z,0,190,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T06:45:06.000Z,0,230,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T06:40:06.000Z,0,190,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T06:35:06.000Z,0,200,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T06:30:06.000Z,0,210,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T06:25:06.000Z,0,220,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T06:20:06.000Z,0,200,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T06:15:06.000Z,0,210,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T06:10:06.000Z,0,230,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T06:05:06.000Z,0,200,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T06:00:06.000Z,0,220,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T05:55:06.000Z,0,240,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T05:50:06.000Z,0,220,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T05:45:06.000Z,0,230,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T05:40:06.000Z,0,240,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T05:35:06.000Z,0.2,260,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T05:30:06.000Z,0,250,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T05:25:06.000Z,0.2,240,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T05:20:06.000Z,0.2,260,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T05:15:06.000Z,0,270,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T05:10:06.000Z,0.2,240,2,2.5
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-17T05:05:06.000Z,0.4,270,2,2.5
